tweetDate,twitterId,handle,profileUser,name,tweetLink,timestamp,query,type
Sat Aug 19 15:58:42 +0000 2023,1654938641536303107,EzeVictr,https://twitter.com/EzeVictr,ONYE IKE,https://twitter.com/EzeVictr/status/1692929087159796172,2023-08-19T17:12:26.355Z,https://twitter.com/Emeneks,likes
Sat Aug 19 14:27:09 +0000 2023,2400465259,FilmOneng,https://twitter.com/FilmOneng,FilmOne Entertainment,https://twitter.com/FilmOneng/status/1692906048149975374,2023-08-19T17:12:27.092Z,https://twitter.com/Emeneks,likes
Sat Aug 19 13:56:02 +0000 2023,63435385,Deji_Morafa,https://twitter.com/Deji_Morafa,Déji,https://twitter.com/Deji_Morafa/status/1692898220043575397,2023-08-19T17:12:28.145Z,https://twitter.com/Emeneks,likes
Sat Aug 19 13:49:21 +0000 2023,2305170916,adeyybasqi,https://twitter.com/adeyybasqi,Adeoluwa Akintoba,https://twitter.com/adeyybasqi/status/1692896535804064221,2023-08-19T17:12:28.909Z,https://twitter.com/Emeneks,likes
Sat Aug 19 13:34:41 +0000 2023,796087572,JemimaOsunde,https://twitter.com/JemimaOsunde,Jemima,https://twitter.com/JemimaOsunde/status/1692892845839880208,2023-08-19T17:12:28.523Z,https://twitter.com/Emeneks,likes
Sat Aug 19 13:26:39 +0000 2023,1154386896019214337,urchilla01,https://twitter.com/urchilla01,"KWEKU THE HUSTLER, COMMANDER OF THE HEADLESS MOB",https://twitter.com/urchilla01/status/1692890823094898787,2023-08-19T17:12:29.280Z,https://twitter.com/Emeneks,likes
Sat Aug 19 11:54:29 +0000 2023,1138991207357517825,abbietayo,https://twitter.com/abbietayo,Onion Cider,https://twitter.com/abbietayo/status/1692867627696476214,2023-08-19T17:12:27.464Z,https://twitter.com/Emeneks,likes
Sat Aug 19 11:46:42 +0000 2023,1338640964706045954,ChinonsoCharl15,https://twitter.com/ChinonsoCharl15,Chinonso Charles,https://twitter.com/ChinonsoCharl15/status/1692865671703523580,2023-08-19T17:12:26.727Z,https://twitter.com/Emeneks,likes
Sat Aug 19 09:24:29 +0000 2023,351604520,IzunnaDike,https://twitter.com/IzunnaDike,Pan African,https://twitter.com/IzunnaDike/status/1692829879631585628,2023-08-19T17:12:29.855Z,https://twitter.com/Emeneks,likes
Sat Aug 19 09:19:38 +0000 2023,1642522075,veeiye,https://twitter.com/veeiye,VEE.,https://twitter.com/veeiye/status/1692828662331015536,2023-08-19T17:12:30.216Z,https://twitter.com/Emeneks,likes
Sat Aug 19 07:27:21 +0000 2023,3411882591,MissPearls,https://twitter.com/MissPearls,Pearls,https://twitter.com/MissPearls/status/1692800405195899063,2023-08-19T17:12:30.892Z,https://twitter.com/Emeneks,likes
Sat Aug 19 07:24:28 +0000 2023,1483148625865752580,Lankie24,https://twitter.com/Lankie24,Mr Lankie,https://twitter.com/Lankie24/status/1692799678935388623,2023-08-19T17:12:30.602Z,https://twitter.com/Emeneks,likes
Sat Aug 19 07:11:29 +0000 2023,3411882591,MissPearls,https://twitter.com/MissPearls,Pearls,https://twitter.com/MissPearls/status/1692796410553327623,2023-08-19T17:12:31.555Z,https://twitter.com/Emeneks,likes
Sat Aug 19 07:06:30 +0000 2023,308269557,aproko_doctor,https://twitter.com/aproko_doctor,Dr. Chinonso Egemba,https://twitter.com/aproko_doctor/status/1692795155433034025,2023-08-19T17:12:31.265Z,https://twitter.com/Emeneks,likes
Sat Aug 19 07:00:25 +0000 2023,1311257283263967233,AmSteriq,https://twitter.com/AmSteriq,The_album_is_timeless💐👻,https://twitter.com/AmSteriq/status/1692793623358669073,2023-08-19T17:12:29.571Z,https://twitter.com/Emeneks,likes
Sat Aug 19 06:34:42 +0000 2023,3411882591,MissPearls,https://twitter.com/MissPearls,Pearls,https://twitter.com/MissPearls/status/1692787152331903139,2023-08-19T17:12:31.961Z,https://twitter.com/Emeneks,likes
Sat Aug 19 02:14:16 +0000 2023,46667249,datsbobby,https://twitter.com/datsbobby,Bobby of House Stark,https://twitter.com/datsbobby/status/1692721613588898105,2023-08-19T17:12:32.866Z,https://twitter.com/Emeneks,likes
Fri Aug 18 20:25:25 +0000 2023,67465811,uchejombo,https://twitter.com/uchejombo,Uche Jombo,https://twitter.com/uchejombo/status/1692633820766560516,2023-08-19T17:12:32.251Z,https://twitter.com/Emeneks,likes
Fri Aug 18 15:29:19 +0000 2023,1099996777128869888,v_k_o_,https://twitter.com/v_k_o_,my TERRI-TORY,https://twitter.com/v_k_o_/status/1692559304535007437,2023-08-19T17:12:27.857Z,https://twitter.com/Emeneks,likes
Fri Aug 18 10:08:26 +0000 2023,1344387565777014786,PO_GrassRootM,https://twitter.com/PO_GrassRootM,Peter Obi Grassroots Mobilization.,https://twitter.com/PO_GrassRootM/status/1692478555123278182,2023-08-19T17:12:32.560Z,https://twitter.com/Emeneks,likes
Fri Aug 18 21:31:59 +0000 2023,3411882591,MissPearls,https://twitter.com/MissPearls,Pearls,https://twitter.com/MissPearls/status/1692650573697314950,2023-08-19T17:12:36.188Z,https://twitter.com/Emeneks,likes
Fri Aug 18 21:19:38 +0000 2023,752140837614678016,Sports_Doctor2,https://twitter.com/Sports_Doctor2,SportsDokita (Odogwu ☝️),https://twitter.com/Sports_Doctor2/status/1692647464480743878,2023-08-19T17:12:36.932Z,https://twitter.com/Emeneks,likes
Fri Aug 18 19:12:38 +0000 2023,382270680,_lakesyde,https://twitter.com/_lakesyde,RAMONI - THE MOST BENEFICIENT,https://twitter.com/_lakesyde/status/1692615506962882962,2023-08-19T17:12:37.315Z,https://twitter.com/Emeneks,likes
Fri Aug 18 17:54:19 +0000 2023,1154386896019214337,urchilla01,https://twitter.com/urchilla01,"KWEKU THE HUSTLER, COMMANDER OF THE HEADLESS MOB",https://twitter.com/urchilla01/status/1692595797764775965,2023-08-19T17:12:36.565Z,https://twitter.com/Emeneks,likes
Fri Aug 18 16:45:33 +0000 2023,1577698000490700801,harrizone98,https://twitter.com/harrizone98,Harry 🎅,https://twitter.com/harrizone98/status/1692578489822482831,2023-08-19T17:12:37.702Z,https://twitter.com/Emeneks,likes
Fri Aug 18 13:07:28 +0000 2023,810964720740134913,lifesize_teddy_,https://twitter.com/lifesize_teddy_,Lifesize Teddy🕷️,https://twitter.com/lifesize_teddy_/status/1692523607589609558,2023-08-19T17:12:38.399Z,https://twitter.com/Emeneks,likes
Fri Aug 18 12:41:04 +0000 2023,338258849,MayowaMula,https://twitter.com/MayowaMula,Osamudiameh,https://twitter.com/MayowaMula/status/1692516963493261426,2023-08-19T17:12:38.101Z,https://twitter.com/Emeneks,likes
Fri Aug 18 11:50:23 +0000 2023,246347511,IfyAniebo,https://twitter.com/IfyAniebo,Dr. Ify Aniebo RV,https://twitter.com/IfyAniebo/status/1692504210191872042,2023-08-19T17:12:39.940Z,https://twitter.com/Emeneks,likes
Fri Aug 18 11:04:41 +0000 2023,1081908350336618496,Jem__Oj,https://twitter.com/Jem__Oj,Jem,https://twitter.com/Jem__Oj/status/1692492711113232790,2023-08-19T17:12:40.336Z,https://twitter.com/Emeneks,likes
Fri Aug 18 10:45:54 +0000 2023,721538232807243776,melaninmotive_,https://twitter.com/melaninmotive_,Big Wongs??💥,https://twitter.com/melaninmotive_/status/1692487982945546585,2023-08-19T17:12:39.377Z,https://twitter.com/Emeneks,likes
Fri Aug 18 10:19:52 +0000 2023,1013441422769475584,OgbaloiJ,https://twitter.com/OgbaloiJ,JAMES not Bond 007,https://twitter.com/OgbaloiJ/status/1692481430100619339,2023-08-19T17:12:40.629Z,https://twitter.com/Emeneks,likes
Fri Aug 18 10:10:55 +0000 2023,1342477864353071105,Tvchukwu,https://twitter.com/Tvchukwu,senpai,https://twitter.com/Tvchukwu/status/1692479179638366248,2023-08-19T17:12:41.328Z,https://twitter.com/Emeneks,likes
Fri Aug 18 09:22:52 +0000 2023,1593006287100514306,ebubeczn,https://twitter.com/ebubeczn,ebube,https://twitter.com/ebubeczn/status/1692467086763622756,2023-08-19T17:12:41.973Z,https://twitter.com/Emeneks,likes
Fri Aug 18 09:22:03 +0000 2023,1154386896019214337,urchilla01,https://twitter.com/urchilla01,"KWEKU THE HUSTLER, COMMANDER OF THE HEADLESS MOB",https://twitter.com/urchilla01/status/1692466879695069671,2023-08-19T17:12:43.039Z,https://twitter.com/Emeneks,likes
Fri Aug 18 08:52:02 +0000 2023,910959846,shyTALKactive,https://twitter.com/shyTALKactive,Ms Peters,https://twitter.com/shyTALKactive/status/1692459327943045295,2023-08-19T17:12:42.655Z,https://twitter.com/Emeneks,likes
Fri Aug 18 08:25:01 +0000 2023,3946438209,blessinguzzi,https://twitter.com/blessinguzzi,Blessing Uzzi,https://twitter.com/blessinguzzi/status/1692452529160814871,2023-08-19T17:12:42.267Z,https://twitter.com/Emeneks,likes
Fri Aug 18 08:09:04 +0000 2023,51573788,niyiakinmolayan,https://twitter.com/niyiakinmolayan,Niyi Akinmolayan,https://twitter.com/niyiakinmolayan/status/1692448512426831960,2023-08-19T17:12:41.029Z,https://twitter.com/Emeneks,likes
Fri Aug 18 07:58:40 +0000 2023,949436413954674689,EffortOnoboh,https://twitter.com/EffortOnoboh,nftfarmer.village,https://twitter.com/EffortOnoboh/status/1692445896317805048,2023-08-19T17:12:43.795Z,https://twitter.com/Emeneks,likes
Fri Aug 18 07:38:04 +0000 2023,3411882591,MissPearls,https://twitter.com/MissPearls,Pearls,https://twitter.com/MissPearls/status/1692440710908416288,2023-08-19T17:12:38.694Z,https://twitter.com/Emeneks,likes
Fri Aug 18 07:24:04 +0000 2023,351604520,IzunnaDike,https://twitter.com/IzunnaDike,Pan African,https://twitter.com/IzunnaDike/status/1692437191123951851,2023-08-19T17:12:44.169Z,https://twitter.com/Emeneks,likes
Fri Aug 18 05:26:51 +0000 2023,1228606785487081473,drip________,https://twitter.com/drip________,Okazaki Fragments.,https://twitter.com/drip________/status/1692407692491440321,2023-08-19T17:12:44.465Z,https://twitter.com/Emeneks,likes
Thu Aug 17 23:28:14 +0000 2023,3090674408,neneaboh,https://twitter.com/neneaboh,Nene || Social Media Manager,https://twitter.com/neneaboh/status/1692317440879755759,2023-08-19T17:12:44.827Z,https://twitter.com/Emeneks,likes
Thu Aug 17 22:35:51 +0000 2023,991043283534139392,SavvyRinu,https://twitter.com/SavvyRinu,Rinu Oduala 🔥🔫,https://twitter.com/SavvyRinu/status/1692304258786341173,2023-08-19T17:12:45.942Z,https://twitter.com/Emeneks,likes
Thu Aug 17 22:30:13 +0000 2023,3411882591,MissPearls,https://twitter.com/MissPearls,Pearls,https://twitter.com/MissPearls/status/1692302843011817936,2023-08-19T17:12:38.989Z,https://twitter.com/Emeneks,likes
Thu Aug 17 21:26:20 +0000 2023,1307572797242331138,OVivienmary,https://twitter.com/OVivienmary,Chinwendu,https://twitter.com/OVivienmary/status/1692286763224506471,2023-08-19T17:12:45.473Z,https://twitter.com/Emeneks,likes
Thu Aug 17 21:24:29 +0000 2023,702282029279354880,welekwe_alex,https://twitter.com/welekwe_alex,ALEX,https://twitter.com/welekwe_alex/status/1692286298306797599,2023-08-19T17:12:43.405Z,https://twitter.com/Emeneks,likes
Thu Aug 17 21:12:10 +0000 2023,1050779471731707904,PeterObi,https://twitter.com/PeterObi,Peter Obi,https://twitter.com/PeterObi/status/1692283199538291170,2023-08-19T17:12:39.659Z,https://twitter.com/Emeneks,likes
Thu Aug 17 20:36:03 +0000 2023,1525166326632808455,obichioma_obi,https://twitter.com/obichioma_obi,Obi chioma Benedicta,https://twitter.com/obichioma_obi/status/1692274109369975121,2023-08-19T17:12:45.105Z,https://twitter.com/Emeneks,likes
Thu Aug 17 20:25:13 +0000 2023,2305170916,adeyybasqi,https://twitter.com/adeyybasqi,Adeoluwa Akintoba,https://twitter.com/adeyybasqi/status/1692271384863334474,2023-08-19T17:12:46.311Z,https://twitter.com/Emeneks,likes
Thu Aug 17 19:14:52 +0000 2023,3411882591,MissPearls,https://twitter.com/MissPearls,Pearls,https://twitter.com/MissPearls/status/1692253681939538400,2023-08-19T17:12:47.105Z,https://twitter.com/Emeneks,likes
Thu Aug 17 18:26:11 +0000 2023,1154386896019214337,urchilla01,https://twitter.com/urchilla01,"KWEKU THE HUSTLER, COMMANDER OF THE HEADLESS MOB",https://twitter.com/urchilla01/status/1692241429412659419,2023-08-19T17:12:47.855Z,https://twitter.com/Emeneks,likes
Thu Aug 17 18:17:02 +0000 2023,216297584,ckay_yo,https://twitter.com/ckay_yo,𝙗𝙛 💋,https://twitter.com/ckay_yo/status/1692239123837239410,2023-08-19T17:12:47.471Z,https://twitter.com/Emeneks,likes
Thu Aug 17 18:13:09 +0000 2023,51573788,niyiakinmolayan,https://twitter.com/niyiakinmolayan,Niyi Akinmolayan,https://twitter.com/niyiakinmolayan/status/1692238148443521169,2023-08-19T17:12:46.721Z,https://twitter.com/Emeneks,likes
Thu Aug 17 16:54:43 +0000 2023,1546550623327457283,OBIdient101,https://twitter.com/OBIdient101,Datti,https://twitter.com/OBIdient101/status/1692218410057224662,2023-08-19T17:12:41.613Z,https://twitter.com/Emeneks,likes
Thu Aug 17 16:23:58 +0000 2023,382270680,_lakesyde,https://twitter.com/_lakesyde,RAMONI - THE MOST BENEFICIENT,https://twitter.com/_lakesyde/status/1692210671079895533,2023-08-19T17:12:48.144Z,https://twitter.com/Emeneks,likes
Thu Aug 17 16:01:23 +0000 2023,1160658639692161027,Akinlaitan1,https://twitter.com/Akinlaitan1,Oluwatosin,https://twitter.com/Akinlaitan1/status/1692204986195665139,2023-08-19T17:12:48.516Z,https://twitter.com/Emeneks,likes
Thu Aug 17 15:50:57 +0000 2023,4393951773,stephdreals,https://twitter.com/stephdreals,Chidinma Egede,https://twitter.com/stephdreals/status/1692202361358258555,2023-08-19T17:12:48.894Z,https://twitter.com/Emeneks,likes
Thu Aug 17 14:14:33 +0000 2023,1166720830283423744,KettyGeorge4,https://twitter.com/KettyGeorge4,Fly Ketty George,https://twitter.com/KettyGeorge4/status/1692178101948854489,2023-08-19T17:12:49.271Z,https://twitter.com/Emeneks,likes
Thu Aug 17 13:01:01 +0000 2023,855139943856975877,OzuzuJoy,https://twitter.com/OzuzuJoy,myfantasies,https://twitter.com/OzuzuJoy/status/1692159597220388888,2023-08-19T17:12:50.327Z,https://twitter.com/Emeneks,likes
Thu Aug 17 12:51:15 +0000 2023,87170426,kikimordi,https://twitter.com/kikimordi,Kiki Mordi,https://twitter.com/kikimordi/status/1692157138104451353,2023-08-19T17:12:52.215Z,https://twitter.com/Emeneks,likes
Thu Aug 17 12:41:32 +0000 2023,367663093,amandaoruh,https://twitter.com/amandaoruh,Amanda Oruh,https://twitter.com/amandaoruh/status/1692154694548779021,2023-08-19T17:12:50.713Z,https://twitter.com/Emeneks,likes
Thu Aug 17 12:39:17 +0000 2023,1050779471731707904,PeterObi,https://twitter.com/PeterObi,Peter Obi,https://twitter.com/PeterObi/status/1692154128355463609,2023-08-19T17:12:51.843Z,https://twitter.com/Emeneks,likes
Thu Aug 17 11:50:34 +0000 2023,1154386896019214337,urchilla01,https://twitter.com/urchilla01,"KWEKU THE HUSTLER, COMMANDER OF THE HEADLESS MOB",https://twitter.com/urchilla01/status/1692141869780582418,2023-08-19T17:12:52.596Z,https://twitter.com/Emeneks,likes
Thu Aug 17 11:49:54 +0000 2023,233106442,blasphemousbum,https://twitter.com/blasphemousbum,Sun of a Beach,https://twitter.com/blasphemousbum/status/1692141701832270136,2023-08-19T17:12:52.896Z,https://twitter.com/Emeneks,likes
Thu Aug 17 11:48:28 +0000 2023,1499555599,memonpee,https://twitter.com/memonpee,PEEBODY,https://twitter.com/memonpee/status/1692141338785915213,2023-08-19T17:12:53.179Z,https://twitter.com/Emeneks,likes
Thu Aug 17 11:32:56 +0000 2023,825041634635218946,YourAyomipe,https://twitter.com/YourAyomipe,Viva La Ayomipe 🎊🎉,https://twitter.com/YourAyomipe/status/1692137430915121301,2023-08-19T17:12:54.561Z,https://twitter.com/Emeneks,likes
Thu Aug 17 11:29:58 +0000 2023,391841745,adapekem,https://twitter.com/adapekem,Ada Billions,https://twitter.com/adapekem/status/1692136685981544838,2023-08-19T17:12:54.271Z,https://twitter.com/Emeneks,likes
Thu Aug 17 11:28:54 +0000 2023,626472822,Ay_slicky,https://twitter.com/Ay_slicky,Ayodele,https://twitter.com/Ay_slicky/status/1692136413502832987,2023-08-19T17:12:53.913Z,https://twitter.com/Emeneks,likes
Thu Aug 17 11:28:25 +0000 2023,1454994374841012234,Sincerely_AO,https://twitter.com/Sincerely_AO,𝓐,https://twitter.com/Sincerely_AO/status/1692136294745292939,2023-08-19T17:12:53.539Z,https://twitter.com/Emeneks,likes
Thu Aug 17 11:23:22 +0000 2023,3411882591,MissPearls,https://twitter.com/MissPearls,Pearls,https://twitter.com/MissPearls/status/1692135024324460995,2023-08-19T17:12:54.955Z,https://twitter.com/Emeneks,likes
Thu Aug 17 11:11:56 +0000 2023,3374182330,ChangeNigeriaa,https://twitter.com/ChangeNigeriaa,AllEyesontheJudiciary,https://twitter.com/ChangeNigeriaa/status/1692132144615747621,2023-08-19T17:12:55.334Z,https://twitter.com/Emeneks,likes
Thu Aug 17 11:08:03 +0000 2023,212947107,L3galtool,https://twitter.com/L3galtool,LolA With The Duffle Bag...,https://twitter.com/L3galtool/status/1692131168475292028,2023-08-19T17:12:55.616Z,https://twitter.com/Emeneks,likes
Thu Aug 17 11:02:08 +0000 2023,1038172496657297408,TheReplayMAG,https://twitter.com/TheReplayMAG,The ReplayMAG,https://twitter.com/TheReplayMAG/status/1692129679686115546,2023-08-19T17:12:49.953Z,https://twitter.com/Emeneks,likes
Thu Aug 17 10:52:52 +0000 2023,1309776311603339266,neduokoyee,https://twitter.com/neduokoyee,NELSON◽️,https://twitter.com/neduokoyee/status/1692127349494476910,2023-08-19T17:12:57.287Z,https://twitter.com/Emeneks,likes
Thu Aug 17 10:46:57 +0000 2023,1269020957143859201,_aiketurah,https://twitter.com/_aiketurah,Chica🌻,https://twitter.com/_aiketurah/status/1692125859732140424,2023-08-19T17:12:56.921Z,https://twitter.com/Emeneks,likes
Thu Aug 17 10:38:10 +0000 2023,3946438209,blessinguzzi,https://twitter.com/blessinguzzi,Blessing Uzzi,https://twitter.com/blessinguzzi/status/1692123646955835393,2023-08-19T17:12:59.093Z,https://twitter.com/Emeneks,likes
Thu Aug 17 10:25:21 +0000 2023,2572071748,HollanykeMariam,https://twitter.com/HollanykeMariam,‏مريم,https://twitter.com/HollanykeMariam/status/1692120422374891637,2023-08-19T17:12:57.577Z,https://twitter.com/Emeneks,likes
Thu Aug 17 10:25:18 +0000 2023,1360545155275751425,amarachikelvin_,https://twitter.com/amarachikelvin_,Kelvin's daughter 🖤,https://twitter.com/amarachikelvin_/status/1692120410005901396,2023-08-19T17:12:56.544Z,https://twitter.com/Emeneks,likes
Thu Aug 17 10:16:34 +0000 2023,949057595909853189,Jennisinto,https://twitter.com/Jennisinto,FIELD MARSHAL OF THE ONLINE MOB,https://twitter.com/Jennisinto/status/1692118211058123194,2023-08-19T17:12:58.706Z,https://twitter.com/Emeneks,likes
Thu Aug 17 10:11:40 +0000 2023,220027363,franksdonald,https://twitter.com/franksdonald,#BBNaijaAllStars,https://twitter.com/franksdonald/status/1692116979207827945,2023-08-19T17:12:58.305Z,https://twitter.com/Emeneks,likes
Thu Aug 17 10:08:05 +0000 2023,1445666923325231105,OliviaGodwin18,https://twitter.com/OliviaGodwin18,Olivia Godwin,https://twitter.com/OliviaGodwin18/status/1692116079257002091,2023-08-19T17:12:57.932Z,https://twitter.com/Emeneks,likes
Thu Aug 17 10:02:50 +0000 2023,1599771887273492480,0GARNACHO07,https://twitter.com/0GARNACHO07,EZENKU,https://twitter.com/0GARNACHO07/status/1692114754859381207,2023-08-19T17:12:56.271Z,https://twitter.com/Emeneks,likes
Thu Aug 17 10:01:34 +0000 2023,1032622814145200130,TheNiimi,https://twitter.com/TheNiimi,Nimi,https://twitter.com/TheNiimi/status/1692114437392445447,2023-08-19T17:12:59.847Z,https://twitter.com/Emeneks,likes
Thu Aug 17 09:55:37 +0000 2023,1245065571844132864,Lollipop_Boo0,https://twitter.com/Lollipop_Boo0,De'la cruise™️🌹❤️☀️ 🌹❤️☀️,https://twitter.com/Lollipop_Boo0/status/1692112940793573493,2023-08-19T17:12:55.991Z,https://twitter.com/Emeneks,likes
Thu Aug 17 09:51:20 +0000 2023,52833129,THEBEAT999FM,https://twitter.com/THEBEAT999FM,THE BEAT 99.9FM,https://twitter.com/THEBEAT999FM/status/1692111861146169625,2023-08-19T17:12:59.478Z,https://twitter.com/Emeneks,likes
Thu Aug 17 09:07:27 +0000 2023,35735895,EditiEffiong,https://twitter.com/EditiEffiong,Editi Effiòng,https://twitter.com/EditiEffiong/status/1692100820437733864,2023-08-19T17:13:00.228Z,https://twitter.com/Emeneks,likes
Thu Aug 17 08:04:23 +0000 2023,1139148140555190273,EstherUmoh10,https://twitter.com/EstherUmoh10,Esther Umoh,https://twitter.com/EstherUmoh10/status/1692084948348387778,2023-08-19T17:13:01.563Z,https://twitter.com/Emeneks,likes
Thu Aug 17 07:57:12 +0000 2023,1139148140555190273,EstherUmoh10,https://twitter.com/EstherUmoh10,Esther Umoh,https://twitter.com/EstherUmoh10/status/1692083137751216161,2023-08-19T17:13:00.884Z,https://twitter.com/Emeneks,likes
Thu Aug 17 07:56:40 +0000 2023,3411882591,MissPearls,https://twitter.com/MissPearls,Pearls,https://twitter.com/MissPearls/status/1692083005505077710,2023-08-19T17:12:51.476Z,https://twitter.com/Emeneks,likes
Thu Aug 17 07:28:43 +0000 2023,1577698000490700801,harrizone98,https://twitter.com/harrizone98,Harry 🎅,https://twitter.com/harrizone98/status/1692075972147700189,2023-08-19T17:12:51.112Z,https://twitter.com/Emeneks,likes
Thu Aug 17 05:23:31 +0000 2023,3080490394,FieryCJ,https://twitter.com/FieryCJ,C.J. “Fiery” Obasi,https://twitter.com/FieryCJ/status/1692044463827267954,2023-08-19T17:13:01.169Z,https://twitter.com/Emeneks,likes
Thu Aug 17 01:56:39 +0000 2023,1259055273911758848,Ckthesecond,https://twitter.com/Ckthesecond,lame.idol,https://twitter.com/Ckthesecond/status/1691992402536395139,2023-08-19T17:13:00.507Z,https://twitter.com/Emeneks,likes
Wed Aug 16 23:49:27 +0000 2023,1482345205336522757,chioma_akobueze,https://twitter.com/chioma_akobueze,Nwanyi Umuahia,https://twitter.com/chioma_akobueze/status/1691960391494983842,2023-08-19T17:13:03.009Z,https://twitter.com/Emeneks,likes
Wed Aug 16 20:54:42 +0000 2023,1154386896019214337,urchilla01,https://twitter.com/urchilla01,"KWEKU THE HUSTLER, COMMANDER OF THE HEADLESS MOB",https://twitter.com/urchilla01/status/1691916415480283619,2023-08-19T17:13:01.943Z,https://twitter.com/Emeneks,likes
Wed Aug 16 19:27:31 +0000 2023,3080490394,FieryCJ,https://twitter.com/FieryCJ,C.J. “Fiery” Obasi,https://twitter.com/FieryCJ/status/1691894473523937606,2023-08-19T17:13:02.327Z,https://twitter.com/Emeneks,likes
Wed Aug 16 18:43:44 +0000 2023,3233805952,Japaree_,https://twitter.com/Japaree_,Nwatam Adama,https://twitter.com/Japaree_/status/1691883455963902273,2023-08-19T17:13:03.589Z,https://twitter.com/Emeneks,likes
Wed Aug 16 17:24:48 +0000 2023,117732952,valerian247,https://twitter.com/valerian247,Valerian Nwadike 🇻🇦,https://twitter.com/valerian247/status/1691863592918807003,2023-08-19T17:13:02.626Z,https://twitter.com/Emeneks,likes
Wed Aug 16 17:15:09 +0000 2023,717705095727738880,Amaka_Ihiala,https://twitter.com/Amaka_Ihiala,Jeanclaire ❤️ | CR: The Madams,https://twitter.com/Amaka_Ihiala/status/1691861162575470887,2023-08-19T17:13:03.301Z,https://twitter.com/Emeneks,likes
Wed Aug 16 16:30:54 +0000 2023,1168616476066099200,sewa_AG,https://twitter.com/sewa_AG,adésewà.🍝 #GenZHackfest2023.,https://twitter.com/sewa_AG/status/1691850027075863012,2023-08-19T17:13:04.338Z,https://twitter.com/Emeneks,likes
Wed Aug 16 14:48:03 +0000 2023,35735895,EditiEffiong,https://twitter.com/EditiEffiong,Editi Effiòng,https://twitter.com/EditiEffiong/status/1691824143627354173,2023-08-19T17:13:05.004Z,https://twitter.com/Emeneks,likes
Wed Aug 16 14:44:59 +0000 2023,810964720740134913,lifesize_teddy_,https://twitter.com/lifesize_teddy_,Lifesize Teddy🕷️,https://twitter.com/lifesize_teddy_/status/1691823374861750344,2023-08-19T17:13:05.281Z,https://twitter.com/Emeneks,likes
Wed Aug 16 14:14:38 +0000 2023,468685040,FS_Yusuf_,https://twitter.com/FS_Yusuf_,FS Yusuf,https://twitter.com/FS_Yusuf_/status/1691815735037694264,2023-08-19T17:13:05.571Z,https://twitter.com/Emeneks,likes
Wed Aug 16 13:02:07 +0000 2023,1154386896019214337,urchilla01,https://twitter.com/urchilla01,"KWEKU THE HUSTLER, COMMANDER OF THE HEADLESS MOB",https://twitter.com/urchilla01/status/1691797486015300052,2023-08-19T17:13:04.715Z,https://twitter.com/Emeneks,likes
Wed Aug 16 10:05:34 +0000 2023,51573788,niyiakinmolayan,https://twitter.com/niyiakinmolayan,Niyi Akinmolayan,https://twitter.com/niyiakinmolayan/status/1691753056080121866,2023-08-19T17:13:05.969Z,https://twitter.com/Emeneks,likes
Wed Aug 16 09:49:21 +0000 2023,3107542023,rubyakubueze_,https://twitter.com/rubyakubueze_,Rúu,https://twitter.com/rubyakubueze_/status/1691748973676011522,2023-08-19T17:13:07.716Z,https://twitter.com/Emeneks,likes
Wed Aug 16 09:27:35 +0000 2023,232969415,OlumideOworu,https://twitter.com/OlumideOworu,Olumide Abiodun Oworu,https://twitter.com/OlumideOworu/status/1691743496388903089,2023-08-19T17:13:07.343Z,https://twitter.com/Emeneks,likes
Sat Aug 19 11:49:39 +0000 2023,4846752814,Kdenkss,https://twitter.com/Kdenkss,OK then,https://twitter.com/Kdenkss/status/1692866414707654721,2023-08-19T17:13:16.135Z,https://twitter.com/JasonNjoku,likes
Sat Aug 19 09:01:52 +0000 2023,404048554,AffiSupaStar,https://twitter.com/AffiSupaStar,Chairman AW,https://twitter.com/AffiSupaStar/status/1692824188942205296,2023-08-19T17:13:16.518Z,https://twitter.com/JasonNjoku,likes
Sat Aug 19 06:42:18 +0000 2023,28332478,oviosu,https://twitter.com/oviosu,Tayo Oviosu,https://twitter.com/oviosu/status/1692789066964640018,2023-08-19T17:13:17.169Z,https://twitter.com/JasonNjoku,likes
Fri Aug 18 21:44:55 +0000 2023,1375411191430967303,NollywoodCentre,https://twitter.com/NollywoodCentre,Nollywood Studies Centre,https://twitter.com/NollywoodCentre/status/1692653829458702646,2023-08-19T17:13:17.556Z,https://twitter.com/JasonNjoku,likes
Fri Aug 18 14:29:08 +0000 2023,93419198,PaulBrandITV,https://twitter.com/PaulBrandITV,Paul Brand,https://twitter.com/PaulBrandITV/status/1692544161793159300,2023-08-19T17:13:16.799Z,https://twitter.com/JasonNjoku,likes
Wed Aug 16 21:16:04 +0000 2023,1094930672,Babajiide,https://twitter.com/Babajiide,Babájídé Dúróshọlá,https://twitter.com/Babajiide/status/1691921793093910612,2023-08-19T17:13:18.319Z,https://twitter.com/JasonNjoku,likes
Wed Aug 16 14:59:17 +0000 2023,404048554,AffiSupaStar,https://twitter.com/AffiSupaStar,Chairman AW,https://twitter.com/AffiSupaStar/status/1691826972710597016,2023-08-19T17:13:18.704Z,https://twitter.com/JasonNjoku,likes
Wed Aug 16 13:20:02 +0000 2023,1051207346318430208,NewEmergingKing,https://twitter.com/NewEmergingKing,"King Randall, I.",https://twitter.com/NewEmergingKing/status/1691801993637982370,2023-08-19T17:13:17.941Z,https://twitter.com/JasonNjoku,likes
